startup_name,domain,funding_amount,equity_offered,founders,stage,country,season,deal_status,investor
DataNest_3121,E‑commerce,,,2 founders,Seed,uae,1,Offer Withdrawn,Anupam
QuantumHub_3122,Agri,,unknown,2 founders,Pre-Seed,uk,4,Offer Withdrawn,Aman
FoodLabs_3123,ecommerce,,45.56%,,Series B,UAE,3,Offer Withdrawn,Vineeta
UrbanNest_3124,agri,,,,Bootstrapped,UAE,3,Funded,Ashneer
AINest_3125,travel,59770284,10.29%,4 founders,Bootstrapped,Canada,1,Rejected,Anupam
GreenCore_3126,fintech,87591188,,4 founders,,india,,Offer Withdrawn,Mark
HyperBridge_3127,,,17.09%,3 founders,Series A,canada,3,Partially Funded,
CloudGrow_3128,health,,,4 founders,,USA,5,,Peyush
QuantumEdge_3129,edtech,75064963,,Unknown,Pre-Seed,uk,1,No Deal,Barbara
InnoLabs_3130,E‑commerce,70303807,unknown,,Angel,India,5,Rejected,Vineeta
MetaHub_3131,Logistics,,2.90%,,,Canada,4,Offer Withdrawn,Peyush
HyperGrow_3132,edtech,,39.80%,2 founders,Series B,uae,6,Offer Withdrawn,Aman
FinFoods_3133,EdTech,,unknown,Unknown,Series B,usa,4,,Barbara
DataFoods_3134,EdTech,90844501,unknown,4 founders,,india,2,Partially Funded,Aman
TechGen_3135,Tech,,,,Series C,canada,,Funded,Mark
DigitalLink_3136,AI,4411496,1.29%,2 founders,Series A,usa,2,,Mark
FreshCore_3137,Tech,21059467,,Unknown,Series A,India,2,Funded,Kevin
TechWorks_3138,fintech,,,Unknown,Series B,uae,6,Rejected,Namita
FreshCore_3139,fashion,,,,Bootstrapped,usa,2,Partially Funded,Barbara
UrbanLabs_3140,Fashion,,32.99%,4 founders,Series A,,7,Offer Withdrawn,
FoodSpark_3141,Logistics,65157351,,1 founder,Pre-Seed,uae,1,Rejected,Aman
EduBridge_3142,Agri,,,,Seed,USA,2,,Lori
FoodMart_3143,health,,unknown,,,uk,,No Deal,Lori
AgriBox_3144,food,,32.20%,Unknown,Series C,India,3,Partially Funded,Kevin
BrightWave_3145,health,,unknown,,Series A,,3,Partially Funded,Ashneer
QuantumBox_3146,food,,,Unknown,,USA,,Funded,Anupam
HealthPulse_3147,health,,unknown,4 founders,Seed,canada,4,No Deal,Namita
DigitalGrow_3148,food,,48.32%,3 founders,Seed,usa,4,Partially Funded,Aman
TechNest_3149,ecommerce,79475529,unknown,3 founders,Series A,,,Rejected,Barbara
NextLink_3150,food,,,1 founder,Pre-Seed,uae,2,No Deal,Aman
CloudLink_3151,fintech,37333379,,,Bootstrapped,canada,,Rejected,Mark
QuantumWorks_3152,Agri,34354085,,3 founders,Series C,,6,Partially Funded,Peyush
UrbanBridge_3153,logistics,,23.34%,,Seed,uk,3,Partially Funded,
DataMart_3154,Fashion,,,Unknown,Series A,UAE,5,Rejected,Barbara
FinFoods_3155,Logistics,,unknown,Unknown,Pre-Seed,uae,,Offer Withdrawn,Barbara
UrbanMart_3156,EdTech,,,,Pre-Seed,uk,4,Offer Withdrawn,
QuantumHub_3157,FinTech,65132298,6.41%,,Series A,India,,Partially Funded,
DataWave_3158,health,,1.19%,2 founders,Bootstrapped,,5,No Deal,Barbara
MetaWave_3159,health,,,,Seed,uae,4,Partially Funded,Namita
CloudWave_3160,food,,unknown,1 founder,Angel,UAE,,Funded,Vineeta
FreshBox_3161,agri,,11.38%,4 founders,Series B,Canada,1,Offer Withdrawn,Namita
DataMart_3162,Travel,,31.04%,2 founders,,USA,5,Rejected,Lori
InnoWave_3163,ecommerce,22010002,unknown,,Bootstrapped,india,,Funded,Aman
CloudBridge_3164,travel,,,,Series A,India,4,,Barbara
GreenGen_3165,AI,,,1 founder,Pre-Seed,uk,3,Rejected,Barbara
UrbanHub_3166,Travel,,,Unknown,Series B,canada,5,Funded,Kevin
FoodWave_3167,agri,,6.48%,4 founders,Seed,canada,3,Rejected,Namita
QuantumSpark_3168,tech,,unknown,1 founder,Bootstrapped,Canada,,Funded,Anupam
NextGen_3169,travel,,,,Series B,,6,Offer Withdrawn,Vineeta
HealthBox_3170,E‑commerce,,,3 founders,Series B,uk,1,Funded,Namita
DataPulse_3171,E‑commerce,,31.91%,,Angel,canada,7,,Anupam
GreenHub_3172,ai,,unknown,Unknown,Series B,UAE,2,Funded,Ashneer
AgriFoods_3173,logistics,57039508,,1 founder,Bootstrapped,UAE,6,Funded,Namita
MetaSpark_3174,agri,48900013,,,Angel,canada,2,Partially Funded,Ashneer
AgriCore_3175,logistics,,,2 founders,Series B,,,No Deal,Peyush
HyperHub_3176,logistics,,unknown,2 founders,,USA,,,
SmartNest_3177,FinTech,58734194,,,Series C,India,3,,Kevin
MetaCore_3178,ecommerce,,unknown,4 founders,Series B,UAE,4,Offer Withdrawn,Ashneer
TechPulse_3179,Agri,,1.00%,3 founders,Series B,uae,2,No Deal,Barbara
TechPulse_3180,Agri,46791925,unknown,3 founders,Pre-Seed,uk,,,Lori
NextLabs_3181,agri,,,1 founder,Series B,UAE,6,Partially Funded,Kevin
InnoGen_3182,travel,,unknown,,Series C,Canada,7,Offer Withdrawn,
MetaCore_3183,Travel,,44.27%,4 founders,Series B,usa,4,Offer Withdrawn,Mark
HealthEdge_3184,agri,54046321,,1 founder,Series A,india,1,Funded,Anupam
FoodGen_3185,Logistics,,,Unknown,Pre-Seed,Canada,,Offer Withdrawn,Barbara
AIHive_3186,Food,,11.94%,Unknown,Bootstrapped,UAE,2,No Deal,Namita
FreshGrow_3187,fashion,,55.89%,,Pre-Seed,uk,5,Funded,Ashneer
CloudEdge_3188,Food,18502340,,3 founders,Series B,india,5,Funded,Peyush
AIMart_3189,Logistics,,7.86%,3 founders,Pre-Seed,canada,2,Offer Withdrawn,Peyush
HyperPulse_3190,E‑commerce,12666524,4.93%,1 founder,Series B,uae,4,,Kevin
FinGrow_3191,fintech,55459037,,,Series B,USA,3,Funded,Barbara
HyperBox_3192,Health,,,2 founders,Bootstrapped,usa,,,Barbara
NextGrow_3193,edtech,,unknown,,Pre-Seed,uae,7,Partially Funded,Kevin
GreenBox_3194,fintech,,23.15%,,Series A,canada,3,Offer Withdrawn,Mark
UrbanGrow_3195,E‑commerce,73765095,unknown,,Pre-Seed,USA,3,Rejected,Vineeta
TechSpark_3196,E‑commerce,,unknown,2 founders,Bootstrapped,uk,2,Partially Funded,
FreshSpark_3197,Agri,,,,Seed,usa,,Rejected,Kevin
AIHive_3198,Health,8684917,36.51%,2 founders,Seed,USA,,Funded,Namita
DigitalWorks_3199,EdTech,,1.37%,,Series C,,1,No Deal,Lori
QuantumSystems_3200,edtech,,,1 founder,,USA,2,Partially Funded,Barbara
DataWave_3201,travel,34189330,unknown,,Angel,,5,Offer Withdrawn,Vineeta
AICore_3202,Tech,,,4 founders,Pre-Seed,uae,5,Rejected,Anupam
TechFoods_3203,Health,,,4 founders,Series A,uae,3,Funded,Kevin
AgriBox_3204,Travel,,,3 founders,Series A,usa,3,No Deal,Mark
FreshSolutions_3205,EdTech,,,,,usa,2,No Deal,Barbara
BrightSolutions_3206,tech,74967698,,2 founders,Series B,india,2,,Lori
UrbanFoods_3207,Food,,unknown,,Pre-Seed,Canada,1,Rejected,Lori
MetaKart_3208,edtech,,,,Series B,India,7,Offer Withdrawn,Kevin
UrbanWave_3209,travel,,49.60%,3 founders,Series C,,,Rejected,Ashneer
GreenBridge_3210,Health,33076165,9.17%,3 founders,Seed,uk,3,Offer Withdrawn,Barbara
MetaGrow_3211,ecommerce,,,Unknown,Pre-Seed,UAE,2,Funded,Peyush
FoodBox_3212,EdTech,,unknown,,,canada,5,Offer Withdrawn,Namita
DigitalNest_3213,FinTech,,,Unknown,,india,3,,Peyush
MetaMart_3214,Travel,,22.40%,,Series C,india,1,,Mark
HealthPulse_3215,fintech,67878221,,1 founder,Pre-Seed,India,2,Funded,
FoodMart_3216,Agri,,unknown,,Series C,,4,No Deal,Lori
TechFoods_3217,fashion,29293725,unknown,,Seed,USA,7,Offer Withdrawn,Lori
SmartHive_3218,Travel,,,,,India,7,No Deal,Anupam
FreshHub_3219,Fashion,,,1 founder,Seed,Canada,6,,Barbara
EduKart_3220,fashion,95606943,,,Pre-Seed,Canada,5,Funded,Aman
SmartGen_3221,logistics,,,2 founders,Angel,india,5,,Lori
NextPulse_3222,AI,,,,,Canada,,Partially Funded,Barbara
FreshLabs_3223,Tech,,unknown,1 founder,Seed,india,1,Rejected,Kevin
InnoSystems_3224,Travel,,,2 founders,Series C,UAE,6,,Vineeta
BrightBox_3225,tech,,,1 founder,,Canada,2,Partially Funded,Kevin
AgriSpark_3226,AI,,,,Pre-Seed,canada,,Partially Funded,Aman
HyperLabs_3227,AI,,,2 founders,,India,1,No Deal,
NextCore_3228,Logistics,,,Unknown,Series B,uk,3,Funded,Barbara
FoodEdge_3229,,32408870,unknown,2 founders,Angel,uk,5,,Kevin
QuantumSpark_3230,EdTech,,unknown,1 founder,,India,6,No Deal,Anupam
FoodPulse_3231,Tech,,,,Pre-Seed,USA,,Partially Funded,Namita
HyperCore_3232,E‑commerce,,1.84%,,Angel,India,2,Partially Funded,Mark
FoodGrow_3233,fashion,,,2 founders,Pre-Seed,USA,1,Funded,Aman
DigitalEdge_3234,food,9071081,2.49%,Unknown,Series C,USA,6,Partially Funded,Anupam
MetaMart_3235,ecommerce,,,4 founders,Angel,uae,5,Partially Funded,Namita
DataBox_3236,tech,,,Unknown,Series C,usa,5,Funded,Vineeta
TechPulse_3237,Agri,,,4 founders,Seed,canada,3,Funded,Mark
MetaLink_3238,Tech,84965481,,1 founder,Seed,India,,Partially Funded,Ashneer
DigitalGen_3239,EdTech,,,1 founder,Series A,canada,1,Offer Withdrawn,Aman
SmartSolutions_3240,Travel,,10.91%,3 founders,,UAE,4,Partially Funded,Aman
QuantumGen_3241,edtech,63540986,unknown,2 founders,Bootstrapped,uk,6,Offer Withdrawn,Anupam
UrbanNest_3242,Health,,19.35%,,Series C,usa,6,No Deal,Anupam
QuantumCore_3243,Food,,,2 founders,Pre-Seed,usa,1,Partially Funded,Mark
AIBox_3244,tech,,,Unknown,Angel,UAE,5,Offer Withdrawn,Anupam
CloudGen_3245,ai,,,2 founders,Pre-Seed,UAE,7,Funded,
CloudCore_3246,,,,2 founders,Series B,uk,2,Rejected,Peyush
GreenPulse_3247,travel,47910827,18.80%,Unknown,Angel,India,5,Partially Funded,
QuantumKart_3248,health,,,1 founder,,uk,,,Aman
FinCore_3249,agri,,,2 founders,Pre-Seed,uae,6,Offer Withdrawn,Ashneer
BrightSpark_3250,food,,,3 founders,Series B,UAE,2,,Namita
TechHive_3251,Food,32513576,unknown,Unknown,Bootstrapped,usa,7,Rejected,Ashneer
NextHub_3252,health,30401347,29.24%,1 founder,Angel,,6,Rejected,Vineeta
MetaSolutions_3253,E‑commerce,17485106,,,Bootstrapped,canada,4,Funded,Ashneer
FreshLink_3254,Travel,,,3 founders,Pre-Seed,UAE,6,Offer Withdrawn,Peyush
DigitalKart_3255,,,unknown,4 founders,Series C,canada,6,No Deal,Mark
InnoWave_3256,AI,,unknown,,Pre-Seed,Canada,,Funded,Mark
EduKart_3257,E‑commerce,,,,Seed,uae,3,Partially Funded,Namita
HyperSolutions_3258,travel,,33.91%,4 founders,,UAE,7,No Deal,Kevin
FoodSystems_3259,EdTech,,,,Pre-Seed,usa,6,Offer Withdrawn,
EduGen_3260,Logistics,11892103,,1 founder,Seed,canada,,Funded,Barbara
HyperSpark_3261,tech,,,,,uk,,Partially Funded,Lori
AgriNest_3262,logistics,,,,Series B,Canada,,Partially Funded,Peyush
SmartWave_3263,Food,,,2 founders,Series B,USA,4,Funded,Namita
HealthHub_3264,tech,,,4 founders,Pre-Seed,usa,,Partially Funded,Mark
BrightWave_3265,Logistics,25259518,36.69%,4 founders,Series B,,4,,Vineeta
FinSystems_3266,Food,,,,Angel,Canada,3,Funded,Lori
InnoWave_3267,health,51034755,unknown,1 founder,Series B,UAE,2,Funded,Vineeta
AgriFoods_3268,fintech,,25.08%,4 founders,Series B,India,3,No Deal,Mark
HyperNest_3269,Logistics,,,,Bootstrapped,uae,1,,Ashneer
TechLink_3270,Logistics,69700891,,1 founder,Series A,India,7,No Deal,Barbara
FreshKart_3271,Food,,,3 founders,,canada,3,Rejected,Lori
HyperBox_3272,travel,,unknown,2 founders,Seed,Canada,,No Deal,Aman
SmartNest_3273,food,,57.57%,,,Canada,7,,Kevin
InnoWorks_3274,edtech,1958965,,,Series B,usa,5,Funded,Ashneer
AISolutions_3275,fintech,,14.03%,,Angel,uk,5,No Deal,Ashneer
EduGen_3276,logistics,,,2 founders,Series A,canada,1,Rejected,Mark
AgriBox_3277,fintech,,unknown,2 founders,Bootstrapped,uk,,Rejected,Aman
FinCore_3278,ai,21490464,unknown,1 founder,Series C,india,2,Partially Funded,Anupam
MetaSolutions_3279,fashion,,unknown,2 founders,Series C,UAE,7,No Deal,Ashneer
BrightHub_3280,fintech,32621907,,,Series A,,4,No Deal,Lori
CloudMart_3281,Health,,unknown,3 founders,Angel,canada,4,Partially Funded,Mark
FreshGen_3282,edtech,,49.50%,4 founders,Angel,canada,1,Partially Funded,Aman
EduFoods_3283,logistics,,25.11%,4 founders,Bootstrapped,Canada,5,,Lori
QuantumFoods_3284,fintech,88034620,,Unknown,Series B,uk,6,Offer Withdrawn,Lori
FreshPulse_3285,EdTech,,,1 founder,Angel,,6,Rejected,
SmartHive_3286,fashion,,38.89%,2 founders,Pre-Seed,canada,5,Offer Withdrawn,Barbara
InnoEdge_3287,E‑commerce,,,4 founders,Angel,Canada,7,No Deal,Anupam
MetaSolutions_3288,Logistics,8209031,unknown,2 founders,Angel,india,5,Partially Funded,Ashneer
FoodNest_3289,Fashion,,,Unknown,Seed,India,3,Funded,
TechFoods_3290,ecommerce,,,,Pre-Seed,UAE,3,No Deal,Barbara
HealthFoods_3291,E‑commerce,,7.94%,3 founders,Series C,usa,3,Partially Funded,
TechMart_3292,FinTech,,30.80%,1 founder,Seed,,,No Deal,Mark
NextBox_3293,Travel,,,,,UAE,1,No Deal,Vineeta
HyperSystems_3294,Health,73821057,,4 founders,Series A,uk,3,Funded,Ashneer
FinLabs_3295,E‑commerce,,,3 founders,Pre-Seed,canada,7,,Peyush
HealthGen_3296,Tech,,,2 founders,Bootstrapped,UAE,6,Offer Withdrawn,Ashneer
AgriEdge_3297,E‑commerce,59210939,,,Pre-Seed,usa,7,Funded,Anupam
AgriBox_3298,fashion,,47.12%,4 founders,Bootstrapped,canada,1,No Deal,Kevin
EduWorks_3299,fintech,10307839,,3 founders,,India,5,Rejected,Lori
TechBox_3300,E‑commerce,,,3 founders,Seed,uae,4,No Deal,Peyush
TechLink_3301,Logistics,,,1 founder,Series C,uk,4,Funded,
DigitalLabs_3302,fintech,,58.65%,Unknown,Seed,,,,Lori
DataEdge_3303,food,,,,Series B,UAE,7,Offer Withdrawn,Aman
FinWorks_3304,Agri,,39.44%,,Pre-Seed,uk,,No Deal,Kevin
AIHive_3305,Travel,91737169,unknown,3 founders,Pre-Seed,india,,No Deal,Peyush
FinFoods_3306,Tech,,4.84%,,Angel,uae,,Rejected,Ashneer
UrbanWave_3307,FinTech,,,1 founder,Bootstrapped,USA,4,Offer Withdrawn,Barbara
AIFoods_3308,logistics,,unknown,Unknown,Series B,India,4,No Deal,Peyush
DigitalGrow_3309,logistics,,42.44%,Unknown,Series B,canada,2,,Ashneer
DataSystems_3310,Agri,,unknown,2 founders,Bootstrapped,usa,4,Offer Withdrawn,Anupam
DigitalEdge_3311,,,59.10%,1 founder,,UAE,,Funded,Barbara
TechSpark_3312,FinTech,,,,Series C,,2,No Deal,Namita
AgriSolutions_3313,fintech,,,3 founders,Bootstrapped,usa,,,Mark
BrightSystems_3314,logistics,10995692,,4 founders,Series A,uk,2,No Deal,Ashneer
EduPulse_3315,Agri,,12.31%,1 founder,Series A,usa,3,Offer Withdrawn,Mark
BrightBox_3316,Logistics,44370664,,Unknown,Angel,India,,Partially Funded,Aman
GreenKart_3317,ai,,,,Bootstrapped,canada,,Funded,Lori
HyperKart_3318,Health,55793265,,1 founder,Series C,USA,7,Funded,Aman
FreshGrow_3319,edtech,,unknown,,Series C,,7,,Aman
DigitalSystems_3320,AI,,,3 founders,,uae,7,Funded,Lori
EduHive_3321,fintech,,,Unknown,Series B,india,7,No Deal,
UrbanMart_3322,,,,4 founders,Angel,,2,Funded,
TechEdge_3323,logistics,85991542,,,Series B,canada,,Partially Funded,Kevin
DataHive_3324,AI,,,4 founders,Series C,canada,2,Rejected,Anupam
GreenWorks_3325,logistics,,25.29%,Unknown,Angel,India,4,,Barbara
TechMart_3326,fashion,,25.12%,3 founders,Pre-Seed,USA,7,Offer Withdrawn,Mark
HyperHub_3327,travel,,32.52%,4 founders,Series A,uk,7,Offer Withdrawn,Mark
NextFoods_3328,edtech,9374345,,Unknown,Bootstrapped,UAE,3,Offer Withdrawn,Peyush
GreenSpark_3329,FinTech,,33.95%,,Pre-Seed,usa,3,Offer Withdrawn,Barbara
FreshNest_3330,tech,,,4 founders,Bootstrapped,Canada,4,Offer Withdrawn,
AgriWave_3331,fintech,,unknown,2 founders,Series B,USA,1,Offer Withdrawn,Aman
InnoSystems_3332,ai,84854022,46.54%,2 founders,Series C,india,2,Offer Withdrawn,Ashneer
DataGen_3333,Tech,,,4 founders,Series C,usa,3,Offer Withdrawn,Namita
UrbanBridge_3334,agri,,,Unknown,Seed,India,3,,Barbara
GreenFoods_3335,Health,,,,Series B,canada,2,Rejected,Barbara
FoodSolutions_3336,E‑commerce,,unknown,2 founders,Pre-Seed,canada,,Offer Withdrawn,Namita
HealthGen_3337,Food,81992393,15.86%,4 founders,,India,,Offer Withdrawn,
FreshSolutions_3338,ai,,unknown,4 founders,Angel,UAE,3,Offer Withdrawn,
MetaMart_3339,Logistics,,1.80%,2 founders,Series C,india,7,,Vineeta
EduBox_3340,AI,,unknown,1 founder,Series C,usa,1,Rejected,Aman
SmartGrow_3341,Travel,,35.83%,1 founder,Series A,USA,1,Funded,Barbara
UrbanWorks_3342,food,,,Unknown,Bootstrapped,uk,4,,Barbara
FoodSpark_3343,Tech,,,4 founders,Angel,USA,1,,Kevin
FoodFoods_3344,EdTech,,unknown,4 founders,,uk,1,,Anupam
DataGen_3345,agri,,,,Seed,canada,6,Rejected,Anupam
FoodHub_3346,EdTech,394038,unknown,4 founders,Series B,uae,,No Deal,Anupam
UrbanMart_3347,ai,94642363,,1 founder,Pre-Seed,Canada,7,Funded,Vineeta
FoodMart_3348,edtech,98383186,,Unknown,Bootstrapped,uk,,No Deal,Peyush
TechWave_3349,EdTech,42753892,12.98%,1 founder,Pre-Seed,canada,6,Partially Funded,Barbara
FreshWave_3350,E‑commerce,,53.74%,4 founders,Pre-Seed,Canada,,Rejected,Namita
DigitalSolutions_3351,fashion,,,,Pre-Seed,india,2,Rejected,Lori
EduSystems_3352,Agri,,,1 founder,Angel,India,7,Rejected,Kevin
UrbanCore_3353,Health,,5.16%,3 founders,Pre-Seed,india,2,,Vineeta
SmartHub_3354,health,97657793,,Unknown,Seed,USA,6,,Vineeta
DataWave_3355,Tech,78721840,unknown,4 founders,Pre-Seed,India,6,Rejected,Kevin
FreshSystems_3356,Travel,82629633,50.34%,,Series B,canada,,,Peyush
CloudGrow_3357,EdTech,19363848,59.14%,2 founders,Series B,canada,1,Rejected,Ashneer
MetaFoods_3358,Health,,,Unknown,Bootstrapped,canada,,Funded,Vineeta
InnoSolutions_3359,fashion,,unknown,,Seed,usa,3,Funded,Anupam
MetaBox_3360,edtech,,,2 founders,Pre-Seed,USA,5,Offer Withdrawn,Kevin
DataGen_3361,E‑commerce,40104496,,Unknown,Series B,india,7,Offer Withdrawn,Anupam
FoodBox_3362,food,,8.60%,2 founders,Series A,Canada,1,Rejected,
FinBridge_3363,tech,85107099,,,Pre-Seed,Canada,,No Deal,Kevin
MetaWorks_3364,Agri,,,,,uk,6,Offer Withdrawn,Anupam
TechFoods_3365,E‑commerce,,,4 founders,Series A,Canada,5,Offer Withdrawn,Anupam
CloudHive_3366,fintech,,,3 founders,,canada,2,No Deal,Vineeta
HyperPulse_3367,EdTech,,,,Bootstrapped,USA,1,Partially Funded,Namita
FreshSpark_3368,,90573992,,,Series B,India,,,Namita
AISystems_3369,health,21864351,,Unknown,Angel,uk,4,No Deal,Anupam
SmartBox_3370,FinTech,18104826,,Unknown,Seed,India,6,Rejected,Peyush
NextEdge_3371,health,18760123,,2 founders,Series A,,,,Aman
SmartHub_3372,travel,56140419,,1 founder,,canada,,Rejected,Kevin
DigitalEdge_3373,agri,,,2 founders,,usa,3,,Mark
HealthWorks_3374,EdTech,,,,Seed,Canada,6,Funded,Aman
AILabs_3375,logistics,84768153,,,,uae,2,Funded,Vineeta
UrbanBox_3376,health,87770242,,3 founders,Series C,USA,1,No Deal,
DataCore_3377,Agri,,,Unknown,Series C,canada,,Funded,Peyush
DataSpark_3378,logistics,,23.85%,,Series C,UAE,5,Funded,Anupam
UrbanWorks_3379,logistics,,3.17%,2 founders,Series B,uae,5,Offer Withdrawn,Anupam
AISpark_3380,Food,,30.73%,4 founders,Seed,canada,,Funded,Namita
MetaBox_3381,agri,,7.00%,,Seed,UAE,1,Rejected,Peyush
TechEdge_3382,Health,85759765,35.36%,,Angel,uk,3,Rejected,Mark
InnoMart_3383,agri,,3.62%,1 founder,Series C,canada,2,No Deal,Anupam
NextEdge_3384,Tech,,unknown,3 founders,Series C,,,Rejected,Namita
NextCore_3385,Agri,,,,Seed,Canada,,Partially Funded,Peyush
DigitalWave_3386,agri,,unknown,4 founders,Series B,india,7,Rejected,Peyush
TechSystems_3387,logistics,,,1 founder,Series A,canada,3,Funded,
HealthGrow_3388,AI,,,4 founders,Pre-Seed,uk,6,No Deal,
DataBox_3389,FinTech,,,,Series C,india,5,,
SmartEdge_3390,ai,,unknown,,Angel,usa,,Offer Withdrawn,
HyperHub_3391,AI,,6.30%,Unknown,Pre-Seed,UAE,,No Deal,Namita
FreshPulse_3392,EdTech,,39.88%,1 founder,Angel,Canada,5,Rejected,Namita
QuantumPulse_3393,ecommerce,,,Unknown,Series B,,2,Funded,Lori
BrightBridge_3394,Logistics,,30.84%,,Angel,india,5,Offer Withdrawn,Aman
BrightGrow_3395,logistics,,47.19%,2 founders,Series C,UAE,2,Offer Withdrawn,
EduWave_3396,health,,,4 founders,Angel,uae,,,Ashneer
FinHub_3397,travel,54075278,,Unknown,Seed,USA,3,Funded,Kevin
TechBox_3398,edtech,,,,Series B,usa,4,No Deal,Vineeta
AgriGrow_3399,Food,10017319,unknown,4 founders,Angel,UAE,1,No Deal,Lori
AgriHub_3400,travel,40768965,22.78%,2 founders,Seed,india,2,Rejected,Aman
MetaMart_3401,logistics,,,,Series C,UAE,,Rejected,Mark
FoodFoods_3402,EdTech,,56.99%,4 founders,Pre-Seed,uae,7,Rejected,Aman
FoodSolutions_3403,edtech,,26.71%,1 founder,,USA,5,No Deal,Namita
UrbanHub_3404,ecommerce,,unknown,4 founders,Angel,UAE,2,No Deal,Vineeta
CloudHub_3405,health,,,4 founders,Series C,uae,7,Offer Withdrawn,Vineeta
BrightBridge_3406,Food,,,,Series B,India,1,Funded,Anupam
CloudHive_3407,edtech,,,1 founder,Series C,canada,1,,Vineeta
MetaBridge_3408,,,,4 founders,Series C,india,,No Deal,Mark
FreshSystems_3409,AI,39990239,,Unknown,Series C,Canada,,No Deal,Vineeta
HealthMart_3410,agri,,51.39%,,Series C,canada,2,Partially Funded,Lori
FinCore_3411,agri,,,4 founders,Angel,USA,5,,Mark
MetaBridge_3412,edtech,,58.17%,4 founders,Pre-Seed,,1,Offer Withdrawn,
BrightLink_3413,edtech,,unknown,Unknown,Series A,usa,2,Offer Withdrawn,Barbara
AgriEdge_3414,AI,,,,Angel,uae,2,Rejected,Mark
TechSpark_3415,agri,,,Unknown,Pre-Seed,Canada,1,Partially Funded,Ashneer
AgriHive_3416,Tech,,unknown,,Series C,india,6,No Deal,Ashneer
InnoHive_3417,,,unknown,,Seed,india,5,Rejected,Mark
BrightHive_3418,Logistics,,unknown,,Pre-Seed,uae,3,Rejected,Aman
AgriFoods_3419,health,57379688,unknown,4 founders,Series A,uae,1,Funded,
NextGen_3420,health,,,Unknown,Bootstrapped,uae,5,Rejected,Kevin
SmartLabs_3421,health,14906831,unknown,3 founders,Series C,UAE,5,No Deal,Namita
FreshSolutions_3422,agri,,,3 founders,Bootstrapped,uk,6,Funded,
HyperSpark_3423,travel,,,Unknown,Pre-Seed,india,5,Rejected,Mark
EduHive_3424,travel,,53.63%,1 founder,Series C,india,,No Deal,Anupam
FoodCore_3425,food,,,3 founders,,USA,3,Funded,Mark
FreshHub_3426,health,,21.04%,4 founders,,India,6,Partially Funded,Ashneer
AgriBox_3427,ai,27206749,,Unknown,Series C,India,1,No Deal,Ashneer
MetaLink_3428,Agri,,,Unknown,Angel,uae,,,
InnoWave_3429,Health,,unknown,1 founder,Seed,UAE,,Offer Withdrawn,Ashneer
BrightWave_3430,,,unknown,,Bootstrapped,UAE,3,Rejected,Ashneer
SmartLink_3431,health,,unknown,4 founders,Bootstrapped,canada,,,Kevin
EduLabs_3432,edtech,,,4 founders,Bootstrapped,India,1,Partially Funded,Mark
InnoSolutions_3433,FinTech,,26.99%,,Series A,UAE,,No Deal,Barbara
InnoSolutions_3434,Health,,,1 founder,Series B,,,No Deal,Barbara
MetaGrow_3435,Fashion,24236046,unknown,Unknown,Series B,usa,7,Funded,Ashneer
DataCore_3436,Health,,,2 founders,Bootstrapped,USA,1,,Aman
GreenSpark_3437,tech,,unknown,4 founders,Series C,uk,4,Rejected,Aman
InnoNest_3438,Logistics,,,3 founders,Seed,uae,1,Rejected,Peyush
BrightBridge_3439,FinTech,54724323,unknown,2 founders,Series A,uae,6,Funded,Kevin
AIMart_3440,Travel,,,3 founders,Series B,UAE,6,Funded,Peyush
TechBridge_3441,ai,,19.83%,4 founders,Series C,India,,Funded,
FinSolutions_3442,ai,6075980,unknown,1 founder,Series B,,5,Funded,Mark
FreshSystems_3443,ecommerce,,,Unknown,Series B,uk,,Funded,Vineeta
HyperGen_3444,Logistics,99474284,,2 founders,Bootstrapped,canada,2,Rejected,Vineeta
HyperSpark_3445,Health,48630494,,3 founders,Pre-Seed,india,7,No Deal,Vineeta
HealthBox_3446,ecommerce,89770271,,3 founders,Bootstrapped,Canada,,,Lori
